3170	Hi-Yo Silver (1940)	/title/tt0032590/?ref_=fn_al_tt_1	Hi-Yo Silver	(1940)
3171	Room at the Top (1959)	/title/tt0053226/?ref_=fn_al_tt_1	Room at the Top	(1959)
3172	Ulysses (Ulisse) (1954)	/title/tt0047630/?ref_=fn_al_tt_1	Ulisse	(1954)
3173	Any Given Sunday (1999)	/title/tt0146838/?ref_=fn_al_tt_1	Any Given Sunday	(1999)
3174	Man on the Moon (1999)	/title/tt0125664/?ref_=fn_al_tt_1	Man on the Moon	(1999)
3175	Galaxy Quest (1999)	/title/tt0177789/?ref_=fn_al_tt_1	Galaxy Quest	(1999)
3176	Talented Mr. Ripley, The (1999)	/title/tt7319692/?ref_=fn_al_tt_1	Any Given Sunday/Fantasia 2000/Galaxy Quest/The Talented Mr. Ripley/The Hurricane	
3177	Next Friday (1999)	/title/tt0195945/?ref_=fn_al_tt_1	None	None
3178	Hurricane, The (1999)	/title/tt8417946/?ref_=fn_al_tt_1	Hurricane the Anatomy	(2014) (TV Series)
3179	Angela's Ashes (1999)	/title/tt0145653/?ref_=fn_al_tt_1	Angela's Ashes	(1999)
3180	Play it to the Bone (1999)	/title/tt0196857/?ref_=fn_al_tt_1	Play It to the Bone	(1999)
3181	Titus (1999)	/title/tt0120866/?ref_=fn_al_tt_1	Titus	(1999)
3182	Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)	/title/tt0192335/?ref_=fn_al_tt_1	Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.	(1999)
3183	Third Miracle, The (1999)	/title/tt0174268/?ref_=fn_al_tt_1	The Third Miracle	(1999)
3184	Montana (1998)	/title/tt0119699/?ref_=fn_al_tt_1	Montana	(1998)
3185	Snow Falling on Cedars (1999)	/title/tt0120834/?ref_=fn_al_tt_1	Snow Falling on Cedars	(1999)
3186	Girl, Interrupted (1999)	/title/tt0172493/?ref_=fn_al_tt_1	Girl, Interrupted	(1999)
3187	Trans (1998)	/title/tt0169333/?ref_=fn_al_tt_1	Trans	(1998)
3188	Life and Times of Hank Greenberg, The (1998)	/title/tt0208261/?ref_=fn_al_tt_1	The Life and Times of Hank Greenberg	(1998)
3189	My Dog Skip (1999)	/title/tt0156812/?ref_=fn_al_tt_1	None	None
3190	Supernova (2000)	/title/tt0134983/?ref_=fn_al_tt_1	Supernova	(I) (2000)
3191	Quarry, The (1998)	/title/tt0169156/?ref_=fn_al_tt_1	The Quarry	(1998)
3192	Terrorist, The (Malli) (1998)	/title/tt0169302/?ref_=fn_al_tt_1	Theeviravaathi: The Terrorist	(1998)
3193	Creature (1999)	/title/tt0198385/?ref_=fn_al_tt_1	Creature	(1999)
3194	Way We Were, The (1973)	/title/tt0070903/?ref_=fn_al_tt_1	The Way We Were	(1973)
3195	Tess of the Storm Country (1922)	/title/tt0013662/?ref_=fn_al_tt_1	Tess of the Storm Country	(1922)
3196	Stalag 17 (1953)	/title/tt0046359/?ref_=fn_al_tt_1	Stalag 17	(1953)
3197	Presidio, The (1988)	/title/tt0095897/?ref_=fn_al_tt_1	The Presidio	(1988)
3198	Papillon (1973)	/title/tt0070511/?ref_=fn_al_tt_1	Papillon	(1973)
3199	Pal Joey (1957)	/title/tt0050815/?ref_=fn_al_tt_1	Pal Joey	(1957)
3200	Last Detail, The (1973)	/title/tt0070290/?ref_=fn_al_tt_1	The Last Detail	(1973)
3201	Five Easy Pieces (1970)	/title/tt0065724/?ref_=fn_al_tt_1	Five Easy Pieces	(1970)
3202	Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)	/title/tt0065436/?ref_=fn_al_tt_1	None	None
3203	Dead Calm (1989)	/title/tt0097162/?ref_=fn_al_tt_1	Dead Calm	(1989)
3204	Boys from Brazil, The (1978)	/title/tt0077269/?ref_=fn_al_tt_1	The Boys from Brazil	(1978)
3205	Black Sunday (La Maschera Del Demonio) (1960)	/title/tt0054067/?ref_=fn_al_tt_1	La maschera del demonio	(1960)
3206	Against All Odds (1984)	/title/tt0086859/?ref_=fn_al_tt_1	Against All Odds	(1984)
3207	Snows of Kilimanjaro, The (1952)	/title/tt0045162/?ref_=fn_al_tt_1	The Snows of Kilimanjaro	(1952)
3208	Loaded Weapon 1 (1993)	/title/tt0107659/?ref_=fn_al_tt_1	Loaded Weapon 1	(1993)
3209	Loves of Carmen, The (1948)	/title/tt0040552/?ref_=fn_al_tt_1	The Loves of Carmen	(1948)
3210	Fast Times at Ridgemont High (1982)	/title/tt0083929/?ref_=fn_al_tt_1	Fast Times at Ridgemont High	(1982)
3211	Cry in the Dark, A (1988)	/title/tt0094924/?ref_=fn_al_tt_1	Evil Angels	(1988)
3212	Born to Win (1971)	/title/tt0066856/?ref_=fn_al_tt_1	Born to Win	(1971)
3213	Batman: Mask of the Phantasm (1993)	/title/tt0106364/?ref_=fn_al_tt_1	Batman: Mask of the Phantasm	(1993)
3214	American Flyers (1985)	/title/tt0088707/?ref_=fn_al_tt_1	American Flyers	(1985)
3215	Voyage of the Damned (1976)	/title/tt0075406/?ref_=fn_al_tt_1	Voyage of the Damned	(1976)
3216	Vampyros Lesbos (Las Vampiras) (1970)	/title/tt0066380/?ref_=fn_al_tt_1	None	None
3217	Star Is Born, A (1937)	/title/tt0701046/?ref_=fn_al_tt_1	A Star Is Born Again	
3218	Poison (1991)	/title/tt0102687/?ref_=fn_al_tt_1	Poison	(1991)
3219	Pacific Heights (1990)	/title/tt0100318/?ref_=fn_al_tt_1	Pacific Heights	(1990)
3220	Night Tide (1961)	/title/tt0055230/?ref_=fn_al_tt_1	Night Tide	(1961)
3221	Draughtsman's Contract, The (1982)	/title/tt0083851/?ref_=fn_al_tt_1	The Draughtsman's Contract	(1982)
3222	Carmen (1984)	/title/tt0087034/?ref_=fn_al_tt_1	Carmen	(1984)
3223	Zed & Two Noughts, A (1985)	/title/tt0090366/?ref_=fn_al_tt_1	A Zed & Two Noughts	(1985)
3224	Woman in the Dunes (Suna no onna) (1964)	/title/tt0058625/?ref_=fn_al_tt_1	Suna no onna	(1964)
3225	Down to You (2000)	/title/tt0186975/?ref_=fn_al_tt_1	Down to You	(2000)
3226	Hellhounds on My Trail (1999)	/title/tt0197544/?ref_=fn_al_tt_1	Hellhounds on My Trail: The Afterlife of Robert Johnson	(2000) (Video)
3227	Not Love, Just Frenzy (M醩 que amor, frenes�) (1996)	/title/tt0117131/?ref_=fn_al_tt_1	None	None
3228	Wirey Spindell (1999)	/title/tt0153866/?ref_=fn_al_tt_1	Wirey Spindell	(1999)
3229	Another Man's Poison (1952)	/title/tt0044364/?ref_=fn_al_tt_1	Another Man's Poison	(1951)
3230	Odessa File, The (1974)	/title/tt0071935/?ref_=fn_al_tt_1	The Odessa File	(1974)
3231	Saphead, The (1920)	/title/tt0011652/?ref_=fn_al_tt_1	The Saphead	(1920)
3232	Seven Chances (1925)	/title/tt0016332/?ref_=fn_al_tt_1	Seven Chances	(1925)
3233	Smashing Time (1967)	/title/tt0062281/?ref_=fn_al_tt_1	Smashing Time	(1967)
3234	Train Ride to Hollywood (1978)	/title/tt0078412/?ref_=fn_al_tt_1	Train Ride to Hollywood	(1975)
3235	Where the Buffalo Roam (1980)	/title/tt0081748/?ref_=fn_al_tt_1	Where the Buffalo Roam	(1980)
3236	Zachariah (1971)	/title/tt0068011/?ref_=fn_al_tt_1	Zachariah	(1971)
3237	Kestrel's Eye (Falkens 鰃a) (1998)	/title/tt0183065/?ref_=fn_al_tt_1	None	None
3238	Eye of the Beholder (1999)	/title/tt0120662/?ref_=fn_al_tt_1	Eye of the Beholder	(1999)
3239	Isn't She Great? (2000)	/title/tt0141399/?ref_=fn_al_tt_1	Isn't She Great	(2000)
3240	Big Tease, The (1999)	/title/tt0156639/?ref_=fn_al_tt_1	The Big Tease	(1999)
3241	Cup, The (Ph鰎pa) (1999)	/title/tt0193854/?ref_=fn_al_tt_1	None	None
3242	Santitos (1997)	/title/tt0126651/?ref_=fn_al_tt_1	None	None
3243	Encino Man (1992)	/title/tt0104187/?ref_=fn_al_tt_1	Encino Man	(1992)
3244	Goodbye Girl, The (1977)	/title/tt0076095/?ref_=fn_al_tt_1	The Goodbye Girl	(1977)
3245	I Am Cuba (Soy Cuba/Ya Kuba) (1964)	/title/tt0058604/?ref_=fn_al_tt_1	Soy Cuba	(1964)
3246	Malcolm X (1992)	/title/tt0104797/?ref_=fn_al_tt_1	Malcolm X	(1992)
3247	Sister Act (1992)	/title/tt0105417/?ref_=fn_al_tt_1	Sister Act	(1992)
3248	Sister Act 2: Back in the Habit (1993)	/title/tt0108147/?ref_=fn_al_tt_1	Sister Act 2: Back in the Habit	(1993)
3249	Hand That Rocks the Cradle, The (1992)	/title/tt0104389/?ref_=fn_al_tt_1	The Hand That Rocks the Cradle	(1992)
3250	Alive (1993)	/title/tt0106246/?ref_=fn_al_tt_1	Alive	(1993)
3251	Agnes of God (1985)	/title/tt0088683/?ref_=fn_al_tt_1	Agnes of God	(1985)
3252	Scent of a Woman (1992)	/title/tt0105323/?ref_=fn_al_tt_1	Scent of a Woman	(1992)
3253	Wayne's World (1992)	/title/tt0105793/?ref_=fn_al_tt_1	Wayne's World	(1992)
3254	Wayne's World 2 (1993)	/title/tt0108525/?ref_=fn_al_tt_1	Wayne's World 2	(1993)
3255	League of Their Own, A (1992)	/title/tt0104694/?ref_=fn_al_tt_1	A League of Their Own	(1992)
3256	Patriot Games (1992)	/title/tt0105112/?ref_=fn_al_tt_1	Patriot Games	(1992)
3257	Bodyguard, The (1992)	/title/tt0103855/?ref_=fn_al_tt_2	The Hitman's Bodyguard: The Hitman vs. The Bodyguard	(2017) (Video)
3258	Death Becomes Her (1992)	/title/tt0104070/?ref_=fn_al_tt_1	Death Becomes Her	(1992)
3259	Far and Away (1992)	/title/tt0104231/?ref_=fn_al_tt_1	Far and Away	(1992)
3260	Howards End (1992)	/title/tt0104454/?ref_=fn_al_tt_1	Howards End	(1992)
3261	Singles (1992)	/title/tt0105415/?ref_=fn_al_tt_1	Singles	(1992)
3262	Twin Peaks: Fire Walk with Me (1992)	/title/tt0105665/?ref_=fn_al_tt_1	Twin Peaks: Fire Walk with Me	(1992)
3263	White Men Can't Jump (1992)	/title/tt0105812/?ref_=fn_al_tt_1	White Men Can't Jump	(1992)
3264	Buffy the Vampire Slayer (1992)	/title/tt0103893/?ref_=fn_al_tt_1	Buffy the Vampire Slayer	(1992)
3265	Hard-Boiled (Lashou shentan) (1992)	/title/tt0104684/?ref_=fn_al_tt_1	None	None
3266	Man Bites Dog (C'est arriv� pr鑣 de chez vous) (1992)	/title/tt0103905/?ref_=fn_al_tt_1	None	None
3267	Mariachi, El (1992)	/title/tt0104815/?ref_=fn_al_tt_1	El mariachi	(1992)
3268	Stop! Or My Mom Will Shoot (1992)	/title/tt0105477/?ref_=fn_al_tt_1	Stop! Or My Mom Will Shoot	(1992)
3269	Forever Young (1992)	/title/tt0104291/?ref_=fn_al_tt_1	Forever Young	(1992)
3270	Cutting Edge, The (1992)	/title/tt0428441/?ref_=fn_al_tt_1	The Cutting Edge: The Magic of Movie Editing	(2004)
3271	Of Mice and Men (1992)	/title/tt0105046/?ref_=fn_al_tt_1	Of Mice and Men	(1992)
3272	Bad Lieutenant (1992)	/title/tt0103759/?ref_=fn_al_tt_1	Bad Lieutenant	(1992)
3273	Scream 3 (2000)	/title/tt0134084/?ref_=fn_al_tt_1	Scream 3	(2000)
3274	Single White Female (1992)	/title/tt0105414/?ref_=fn_al_tt_1	Single White Female	(1992)
3275	Boondock Saints, The (1999)	/title/tt0144117/?ref_=fn_al_tt_1	The Boondock Saints	(1999)
3276	Gun Shy (2000)	/title/tt0171356/?ref_=fn_al_tt_1	Gun Shy	(2000)
3277	Beloved/Friend (Amigo/Amado) (1999)	/title/tt0185154/?ref_=fn_al_tt_1	None	None
3278	Gendernauts (1999)	/title/tt0192069/?ref_=fn_al_tt_1	Gendernauts - Eine Reise durch die Geschlechter	(1999)
3279	Knockout (1999)	/title/tt0645573/?ref_=fn_al_tt_1	Knockout	
3280	Baby, The (1973)	/title/tt0069602/?ref_=fn_al_tt_1	Last of the Summer Wine	(1973) (TV Series)
3281	Brandon Teena Story, The (1998)	/title/tt0144801/?ref_=fn_al_tt_1	The Brandon Teena Story	(1998)
3282	Different for Girls (1996)	/title/tt0116102/?ref_=fn_al_tt_1	Different for Girls	(1996)
3283	Minnie and Moskowitz (1971)	/title/tt0067433/?ref_=fn_al_tt_1	Minnie and Moskowitz	(1971)
3284	They Might Be Giants (1971)	/title/tt0067848/?ref_=fn_al_tt_1	They Might Be Giants	(1971)
3285	Beach, The (2000)	/title/tt0163978/?ref_=fn_al_tt_1	The Beach	(I) (2000)
3286	Snow Day (2000)	/title/tt0184907/?ref_=fn_al_tt_1	Snow Day	(2000)
3287	Tigger Movie, The (2000)	/title/tt0220099/?ref_=fn_al_tt_1	The Tigger Movie	(2000)
3288	Cotton Mary (1999)	/title/tt0159373/?ref_=fn_al_tt_1	Cotton Mary	(1999)
3289	Not One Less (Yi ge dou bu neng shao) (1999)	/title/tt0209189/?ref_=fn_al_tt_1	Yi ge dou bu neng shao	(1999)
3290	Soft Toilet Seats (1999)	/title/tt0171764/?ref_=fn_al_tt_1	Soft Toilet Seats	(1999)
3291	Trois (2000)	/title/tt0217107/?ref_=fn_al_tt_1	Trois	(2000)
3292	Big Combo, The (1955)	/title/tt0047878/?ref_=fn_al_tt_1	The Big Combo	(1955)
3293	Conceiving Ada (1997)	/title/tt0118882/?ref_=fn_al_tt_1	Conceiving Ada	(1997)
3294	Eaten Alive (1976)	/title/tt0074455/?ref_=fn_al_tt_1	Eaten Alive	(1976)
3295	Raining Stones (1993)	/title/tt0107920/?ref_=fn_al_tt_1	Raining Stones	(1993)
3296	To Sir with Love (1967)	/title/tt0062376/?ref_=fn_al_tt_1	To Sir, with Love	(1967)
3297	With Byrd at the South Pole (1930)	/title/tt0020594/?ref_=fn_al_tt_1	With Byrd at the South Pole	(1930)
3298	Boiler Room (2000)	/title/tt0181984/?ref_=fn_al_tt_1	Boiler Room	(2000)
3299	Hanging Up (2000)	/title/tt0162983/?ref_=fn_al_tt_1	Hanging Up	(2000)
3300	Pitch Black (2000)	/title/tt0134847/?ref_=fn_al_tt_1	Pitch Black	(2000)
3301	Whole Nine Yards, The (2000)	/title/tt0701674/?ref_=fn_al_tt_1	Wonder Boys/The Whole Nine Yards/Diamonds/Hanging Up	
3302	Beautiful People (1999)	/title/tt0159272/?ref_=fn_al_tt_1	Beautiful People	(1999)
3303	Black Tar Heroin: The Dark End of the Street (1999)	/title/tt0221023/?ref_=fn_al_tt_1	Black Tar Heroin: The Dark End of the Street	(2000)
3304	Blue Collar (1978)	/title/tt0077248/?ref_=fn_al_tt_1	Blue Collar	(1978)
3305	Bluebeard (1944)	/title/tt0036653/?ref_=fn_al_tt_1	Bluebeard	(1944)
3306	Circus, The (1928)	/title/tt0018773/?ref_=fn_al_tt_1	The Circus	(1928)
3307	City Lights (1931)	/title/tt0021749/?ref_=fn_al_tt_1	City Lights	(1931)
3308	Flamingo Kid, The (1984)	/title/tt0087265/?ref_=fn_al_tt_1	The Flamingo Kid	(1984)
3309	Dog's Life, A (1920)	/title/tt0009018/?ref_=fn_al_tt_2	Such Is Life Among the Dogs	(1920) (Short)
3310	Kid, The (1921)	/title/tt0012349/?ref_=fn_al_tt_1	The Kid	(1921)
3311	Man from Laramie, The (1955)	/title/tt0048342/?ref_=fn_al_tt_1	The Man from Laramie	(1955)
3312	McCullochs, The (1975)	/title/tt0073902/?ref_=fn_al_tt_1	The Wild McCullochs	(1975)
3313	Class Reunion (1982)	/title/tt0084395/?ref_=fn_al_tt_1	Class Reunion	(1982)
3314	Big Trees, The (1952)	/title/tt0044420/?ref_=fn_al_tt_1	The Big Trees	(1952)
3315	Happy Go Lovely (1951)	/title/tt0043618/?ref_=fn_al_tt_1	Happy Go Lovely	(1951)
3316	Reindeer Games (2000)	/title/tt0184858/?ref_=fn_al_tt_1	Reindeer Games	(2000)
3317	Wonder Boys (2000)	/title/tt0185014/?ref_=fn_al_tt_1	Wonder Boys	(2000)
3318	Deterrence (1998)	/title/tt0158583/?ref_=fn_al_tt_1	None	None
3319	Judy Berlin (1999)	/title/tt0181618/?ref_=fn_al_tt_1	Judy Berlin	(1999)
3320	Mifune (Mifunes sidste sang) (1999)	/title/tt0400204/?ref_=fn_al_tt_1	Bag om filmen 'Mifunes sidste sang'	(1999) (TV Movie)
3321	Waiting Game, The (2000)	/title/tt0235872/?ref_=fn_al_tt_3	None	None
3322	3 Strikes (2000)	/title/tt0199290/?ref_=fn_al_tt_1	3 Strikes	(2000)
3323	Chain of Fools (2000)	/title/tt0194368/?ref_=fn_al_tt_1	Chain of Fools	(2000)
3324	Drowning Mona (2000)	/title/tt0186045/?ref_=fn_al_tt_1	Drowning Mona	(2000)
3325	Next Best Thing, The (2000)	/title/tt0700270/?ref_=fn_al_tt_1	The Next Best Thing to Winning	
3326	What Planet Are You From? (2000)	/title/tt0181151/?ref_=fn_al_tt_1	What Planet Are You From?	(2000)
3327	Beyond the Mat (2000)	/title/tt0218043/?ref_=fn_al_tt_1	Beyond the Mat	(1999)
3328	Ghost Dog: The Way of the Samurai (1999)	/title/tt0165798/?ref_=fn_al_tt_1	Ghost Dog: The Way of the Samurai	(1999)
3329	Year My Voice Broke, The (1987)	/title/tt0094347/?ref_=fn_al_tt_1	The Year My Voice Broke	(1987)
3330	Splendor in the Grass (1961)	/title/tt0055471/?ref_=fn_al_tt_1	Splendor in the Grass	(1961)
3331	My Tutor (1983)	/title/tt0085980/?ref_=fn_al_tt_1	My Tutor	(1983)
3332	Legend of Lobo, The (1962)	/title/tt0056173/?ref_=fn_al_tt_1	The Legend of Lobo	(1962)
3333	Killing of Sister George, The (1968)	/title/tt0063185/?ref_=fn_al_tt_1	The Killing of Sister George	(1968)
3334	Key Largo (1948)	/title/tt0040506/?ref_=fn_al_tt_1	Key Largo	(1948)
3335	Jail Bait (1954)	/title/tt0047127/?ref_=fn_al_tt_1	Jail Bait	(1954)
3336	It Happened Here (1961)	/title/tt0055024/?ref_=fn_al_tt_1	It Happened Here	(1965)
3337	I'll Never Forget What's 'is Name (1967)	/title/tt0061801/?ref_=fn_al_tt_1	I'll Never Forget What's'isname	(1967)
3338	For All Mankind (1989)	/title/tt0097372/?ref_=fn_al_tt_1	For All Mankind	(1989)
3339	Cross of Iron (1977)	/title/tt0074695/?ref_=fn_al_tt_1	Cross of Iron	(1977)
3340	Bride of the Monster (1956)	/title/tt0047898/?ref_=fn_al_tt_1	Bride of the Monster	(1955)
3341	Born Yesterday (1950)	/title/tt0042276/?ref_=fn_al_tt_1	Born Yesterday	(1950)
3342	Birdy (1984)	/title/tt0086969/?ref_=fn_al_tt_1	Birdy	(1984)
3343	And God Created Woman (1988)	/title/tt0092559/?ref_=fn_al_tt_1	And God Created Woman	(1988)
3344	Blood Feast (1963)	/title/tt0056875/?ref_=fn_al_tt_1	Blood Feast	(1963)
3345	Charlie, the Lonesome Cougar (1967)	/title/tt0062793/?ref_=fn_al_tt_1	Charlie, the Lonesome Cougar	(1967)
3346	Color Me Blood Red (1965)	/title/tt0059044/?ref_=fn_al_tt_1	Color Me Blood Red	(1965)
3347	Never Cry Wolf (1983)	/title/tt0086005/?ref_=fn_al_tt_1	Never Cry Wolf	(1983)
3348	Night Visitor, The (1970)	/title/tt0066141/?ref_=fn_al_tt_2	None	None
3349	Perils of Pauline, The (1947)	/title/tt0039698/?ref_=fn_al_tt_1	The Perils of Pauline	(1947)
3350	Raisin in the Sun, A (1961)	/title/tt10524438/?ref_=fn_al_tt_1	"A Raisin in the Sun" and "Aladdin"	
3351	Two Thousand Maniacs! (1964)	/title/tt0058694/?ref_=fn_al_tt_1	Two Thousand Maniacs!	(1964)
3352	Brown's Requiem (1998)	/title/tt0171135/?ref_=fn_al_tt_1	Brown's Requiem	(1998)
3353	Closer You Get, The (2000)	/title/tt0218112/?ref_=fn_al_tt_1	The Closer You Get	(2000)
3354	Mission to Mars (2000)	/title/tt0183523/?ref_=fn_al_tt_1	Mission to Mars	(2000)
3355	Ninth Gate, The (2000)	/title/tt0701676/?ref_=fn_al_tt_1	Mission to Mars/The Ninth Gate/Ghost Dog	
3356	Condo Painting (2000)	/title/tt0154352/?ref_=fn_al_tt_1	Condo Painting	(2000)
3357	East-West (Est-ouest) (1999)	/title/tt0181530/?ref_=fn_al_tt_1	Est - Ouest	(1999)
3358	Defending Your Life (1991)	/title/tt0101698/?ref_=fn_al_tt_1	Defending Your Life	(1991)
3359	Breaking Away (1979)	/title/tt0078902/?ref_=fn_al_tt_1	Breaking Away	(1979)
3360	Hoosiers (1986)	/title/tt0091217/?ref_=fn_al_tt_1	Hoosiers	(1986)
3361	Bull Durham (1988)	/title/tt0094812/?ref_=fn_al_tt_1	Bull Durham	(1988)
3362	Dog Day Afternoon (1975)	/title/tt0072890/?ref_=fn_al_tt_1	Dog Day Afternoon	(1975)
3363	American Graffiti (1973)	/title/tt0069704/?ref_=fn_al_tt_1	American Graffiti	(1973)
3364	Asphalt Jungle, The (1950)	/title/tt0042208/?ref_=fn_al_tt_1	The Asphalt Jungle	(1950)
3365	Searchers, The (1956)	/title/tt0049730/?ref_=fn_al_tt_1	The Searchers	(1956)
3366	Where Eagles Dare (1969)	/title/tt0065207/?ref_=fn_al_tt_1	Where Eagles Dare	(1968)
3367	Devil's Brigade, The (1968)	/title/tt0062886/?ref_=fn_al_tt_1	The Devil's Brigade	(1968)
3368	Big Country, The (1958)	/title/tt0051411/?ref_=fn_al_tt_1	Big Country the Final Fling	(2002) (Video)
3369	Any Number Can Win (M閘odie en sous-sol ) (1963)	/title/tt0057344/?ref_=fn_al_tt_1	None	None
3370	Betrayed (1988)	/title/tt0094731/?ref_=fn_al_tt_1	Betrayed	(1988)
3371	Bound for Glory (1976)	/title/tt0074235/?ref_=fn_al_tt_1	Bound for Glory	(1976)
3372	Bridge at Remagen, The (1969)	/title/tt0064110/?ref_=fn_al_tt_1	The Bridge at Remagen	(1969)
3373	Buck and the Preacher (1972)	/title/tt0068323/?ref_=fn_al_tt_1	Buck and the Preacher	(1972)
3374	Daughters of the Dust (1992)	/title/tt0104057/?ref_=fn_al_tt_1	Daughters of the Dust	(1991)
3375	Destination Moon (1950)	/title/tt0042393/?ref_=fn_al_tt_1	Destination Moon	(1950)
3376	Fantastic Night, The (La Nuit Fantastique) (1949)	/title/tt0041705/?ref_=fn_tt_tt_1	None	None
3377	Hangmen Also Die (1943)	/title/tt0035966/?ref_=fn_al_tt_1	Hangmen Also Die!	(1943)
3378	Ogre, The (Der Unhold) (1996)	/title/tt0118043/?ref_=fn_al_tt_1	Der Unhold	(1996)
3379	On the Beach (1959)	/title/tt0053137/?ref_=fn_al_tt_1	On the Beach	(1959)
3380	Railroaded! (1947)	/title/tt0039748/?ref_=fn_al_tt_1	Railroaded!	(1947)
3381	Slaves to the Underground (1997)	/title/tt0117664/?ref_=fn_al_tt_1	Slaves to the Underground	(1997)
3382	Song of Freedom (1936)	/title/tt0028282/?ref_=fn_al_tt_1	Song of Freedom	(1936)
3383	Big Fella (1937)	/title/tt0028629/?ref_=fn_al_tt_1	Big Fella	(1937)
3384	Taking of Pelham One Two Three, The (1974)	/title/tt0072251/?ref_=fn_al_tt_1	The Taking of Pelham One Two Three	(1974)
3385	Volunteers (1985)	/title/tt0090274/?ref_=fn_al_tt_1	Volunteers	(1985)
3386	JFK (1991)	/title/tt0102138/?ref_=fn_al_tt_1	JFK	(1991)
3387	Who's Harry Crumb? (1989)	/title/tt0098645/?ref_=fn_al_tt_1	Who's Harry Crumb?	(1989)
3388	Harry and the Hendersons (1987)	/title/tt0093148/?ref_=fn_al_tt_1	Harry and the Hendersons	(1987)
3389	Let's Get Harry (1986)	/title/tt0091400/?ref_=fn_al_tt_1	Let's Get Harry	(1986)
3390	Shanghai Surprise (1986)	/title/tt0091934/?ref_=fn_al_tt_1	Shanghai Surprise	(1986)
3391	Who's That Girl? (1987)	/title/tt0094321/?ref_=fn_al_tt_1	Who's That Girl	(1987)
3392	She-Devil (1989)	/title/tt0098309/?ref_=fn_al_tt_1	She-Devil	(1989)
3393	Date with an Angel (1987)	/title/tt0092834/?ref_=fn_al_tt_1	Date with an Angel	(1987)
3394	Blind Date (1987)	/title/tt0092666/?ref_=fn_al_tt_1	Blind Date	(1987)
3395	Nadine (1987)	/title/tt0093596/?ref_=fn_al_tt_1	Nadine	(1987)
3396	Muppet Movie, The (1979)	/title/tt0079588/?ref_=fn_al_tt_1	The Muppet Movie	(1979)
3397	Great Muppet Caper, The (1981)	/title/tt0082474/?ref_=fn_al_tt_1	The Great Muppet Caper	(1981)
3398	Muppets Take Manhattan, The (1984)	/title/tt0087755/?ref_=fn_al_tt_1	The Muppets Take Manhattan	(1984)
3399	Sesame Street Presents Follow That Bird (1985)	/title/tt7877684/?ref_=fn_al_tt_1	Sesame Street Presents: Follow that Bird	
3400	We're Back! A Dinosaur's Story (1993)	/title/tt0108526/?ref_=fn_al_tt_1	We're Back! A Dinosaur's Story	(1993)
3401	Baby... Secret of the Lost Legend (1985)	/title/tt0088760/?ref_=fn_al_tt_1	Baby: Secret of the Lost Legend	(1985)
3402	Turtle Diary (1985)	/title/tt0090219/?ref_=fn_al_tt_1	Turtle Diary	(1985)
3403	Raise the Titanic (1980)	/title/tt0081400/?ref_=fn_al_tt_1	Raise the Titanic	(1980)
3404	Titanic (1953)	/title/tt0046435/?ref_=fn_al_tt_1	Titanic	(1953)
3405	Night to Remember, A (1958)	/title/tt0051994/?ref_=fn_al_tt_1	A Night to Remember	(1958)
3406	Captain Horatio Hornblower (1951)	/title/tt0043379/?ref_=fn_al_tt_1	Captain Horatio Hornblower R.N.	(1951)
3407	Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)	/title/tt0201538/?ref_=fn_al_tt_1	Les convoyeurs attendent	(1999)
3408	Erin Brockovich (2000)	/title/tt0195685/?ref_=fn_al_tt_1	Erin Brockovich	(2000)
3409	Final Destination (2000)	/title/tt0195714/?ref_=fn_al_tt_1	Final Destination	(2000)
3410	Soft Fruit (1999)	/title/tt0180181/?ref_=fn_al_tt_1	Soft Fruit	(1999)
3411	Babymother (1998)	/title/tt0168475/?ref_=fn_al_tt_1	Babymother	(1998) (TV Movie)
3412	Bear, The (1988)	/title/tt0095800/?ref_=fn_al_tt_1	L'ours	(1988)
3413	Impact (1949)	/title/tt0041503/?ref_=fn_al_tt_1	Impact	(1949)
3414	Love Is a Many-Splendored Thing (1955)	/title/tt0048316/?ref_=fn_al_tt_1	Love Is a Many-Splendored Thing	(1955)
3415	Mirror, The (Zerkalo) (1975)	/title/tt0072443/?ref_=fn_al_tt_1	Zerkalo	(1975)
3416	Trial, The (Le Proc鑣) (1963)	/title/tt0057427/?ref_=fn_al_tt_2	None	None
3417	Crimson Pirate, The (1952)	/title/tt3253442/?ref_=fn_al_tt_1	The Crimson Pirate the Red Pirate: Kenshin and Kaoru Separated	
3418	Thelma & Louise (1991)	/title/tt0103074/?ref_=fn_al_tt_1	Thelma & Louise	(1991)
3419	Something for Everyone (1970)	/title/tt0066392/?ref_=fn_al_tt_1	Something for Everyone	(1970)
3420	...And Justice for All (1979)	/title/tt0078718/?ref_=fn_al_tt_1	...and justice for all.	(1979)
3421	Animal House (1978)	/title/tt9072838/?ref_=fn_al_tt_1	Animal House	(2019) (TV Series)
3422	She's Gotta Have It (1986)	/title/tt0091939/?ref_=fn_al_tt_1	She's Gotta Have It	(1986)
3423	School Daze (1988)	/title/tt0096054/?ref_=fn_al_tt_1	School Daze	(1988)
3424	Do the Right Thing (1989)	/title/tt0097216/?ref_=fn_al_tt_1	Do the Right Thing	(1989)
